data_type,year,source_index,destination,value
biomass_demand_supply,2018,97,92.0,0.0
biomass_demand_supply,2018,97,93.0,0.0
biomass_demand_supply,2018,97,94.0,0.0
biomass_demand_supply,2018,97,95.0,0.0
biomass_demand_supply,2018,97,96.0,0.0
biomass_demand_supply,2018,97,97.0,0.0
biomass_demand_supply,2018,97,98.0,146.43
biomass_demand_supply,2018,97,99.0,0.0
biomass_demand_supply,2018,98,0.0,0.0
biomass_demand_supply,2018,98,1.0,0.0
biomass_demand_supply,2018,98,2.0,0.0
biomass_demand_supply,2018,98,3.0,0.0
biomass_demand_supply,2018,98,4.0,0.0
biomass_demand_supply,2018,98,5.0,0.0
biomass_demand_supply,2018,98,6.0,0.0
biomass_demand_supply,2018,98,7.0,0.0
biomass_demand_supply,2018,98,8.0,0.0
biomass_demand_supply,2018,98,9.0,0.0
biomass_demand_supply,2018,98,10.0,0.0
biomass_demand_supply,2018,98,11.0,0.0
biomass_demand_supply,2018,98,12.0,0.0
biomass_demand_supply,2018,98,13.0,0.0
biomass_demand_supply,2018,98,14.0,0.0
biomass_demand_supply,2018,98,15.0,0.0
biomass_demand_supply,2018,98,16.0,0.0
biomass_demand_supply,2018,98,17.0,0.0
biomass_demand_supply,2018,98,18.0,0.0
biomass_demand_supply,2018,98,19.0,0.0
biomass_demand_supply,2018,98,20.0,0.0
biomass_demand_supply,2018,98,21.0,0.0
biomass_demand_supply,2018,98,22.0,0.0
biomass_demand_supply,2018,98,23.0,0.0
biomass_demand_supply,2018,98,24.0,0.0
biomass_demand_supply,2018,98,25.0,0.0
biomass_demand_supply,2018,98,26.0,0.0
biomass_demand_supply,2018,98,27.0,0.0
biomass_demand_supply,2018,98,28.0,0.0
biomass_demand_supply,2018,98,29.0,0.0
biomass_demand_supply,2018,98,30.0,0.0
biomass_demand_supply,2018,98,31.0,0.0
biomass_demand_supply,2018,98,32.0,0.0
biomass_demand_supply,2018,98,33.0,0.0
biomass_demand_supply,2018,98,34.0,0.0
biomass_demand_supply,2018,98,35.0,0.0
biomass_demand_supply,2018,98,36.0,0.0
biomass_demand_supply,2018,98,37.0,0.0
biomass_demand_supply,2018,98,38.0,0.0
biomass_demand_supply,2018,98,39.0,0.0
biomass_demand_supply,2018,98,40.0,0.0
biomass_demand_supply,2018,98,41.0,0.0
biomass_demand_supply,2018,98,42.0,0.0
biomass_demand_supply,2018,98,43.0,0.0
biomass_demand_supply,2018,98,44.0,0.0
biomass_demand_supply,2018,98,45.0,0.0
biomass_demand_supply,2018,98,46.0,0.0
biomass_demand_supply,2018,98,47.0,0.0
biomass_demand_supply,2018,98,48.0,0.0
biomass_demand_supply,2018,98,49.0,0.0
biomass_demand_supply,2018,98,50.0,0.0
biomass_demand_supply,2018,98,51.0,0.0
biomass_demand_supply,2018,98,52.0,0.0
biomass_demand_supply,2018,98,53.0,0.0
biomass_demand_supply,2018,98,54.0,0.0
biomass_demand_supply,2018,98,55.0,0.0
biomass_demand_supply,2018,98,56.0,0.0
biomass_demand_supply,2018,98,57.0,0.0
biomass_demand_supply,2018,98,58.0,0.0
biomass_demand_supply,2018,98,59.0,0.0
biomass_demand_supply,2018,98,60.0,0.0
biomass_demand_supply,2018,98,61.0,0.0
biomass_demand_supply,2018,98,62.0,0.0
biomass_demand_supply,2018,98,63.0,0.0
biomass_demand_supply,2018,98,64.0,0.0
biomass_demand_supply,2018,98,65.0,0.0
biomass_demand_supply,2018,98,66.0,0.0
biomass_demand_supply,2018,98,67.0,0.0
biomass_demand_supply,2018,98,68.0,0.0
biomass_demand_supply,2018,98,69.0,0.0
biomass_demand_supply,2018,98,70.0,0.0
biomass_demand_supply,2018,98,71.0,0.0
biomass_demand_supply,2018,98,72.0,0.0
biomass_demand_supply,2018,98,73.0,0.0
biomass_demand_supply,2018,98,74.0,0.0
biomass_demand_supply,2018,98,75.0,117.76
biomass_demand_supply,2018,98,76.0,0.0
biomass_demand_supply,2018,98,77.0,0.0
biomass_demand_supply,2018,98,78.0,0.0
biomass_demand_supply,2018,98,79.0,0.0
biomass_demand_supply,2018,98,80.0,0.0
biomass_demand_supply,2018,98,81.0,0.0
biomass_demand_supply,2018,98,82.0,0.0
biomass_demand_supply,2018,98,83.0,0.0
biomass_demand_supply,2018,98,84.0,0.0
biomass_demand_supply,2018,98,85.0,0.0
biomass_demand_supply,2018,98,86.0,0.0
biomass_demand_supply,2018,98,87.0,0.0
biomass_demand_supply,2018,98,88.0,0.0
biomass_demand_supply,2018,98,89.0,0.0
biomass_demand_supply,2018,98,90.0,0.0
biomass_demand_supply,2018,98,91.0,0.0
biomass_demand_supply,2018,98,92.0,0.0
biomass_demand_supply,2018,98,93.0,0.0
biomass_demand_supply,2018,98,94.0,0.0
biomass_demand_supply,2018,98,95.0,0.0
biomass_demand_supply,2018,98,96.0,0.0
biomass_demand_supply,2018,98,97.0,0.0
biomass_demand_supply,2018,98,98.0,0.0
biomass_demand_supply,2018,98,99.0,0.0
biomass_demand_supply,2018,99,0.0,0.0
biomass_demand_supply,2018,99,1.0,0.0
biomass_demand_supply,2018,99,2.0,0.0
biomass_demand_supply,2018,99,3.0,0.0
biomass_demand_supply,2018,99,4.0,0.0
biomass_demand_supply,2018,99,5.0,0.0
biomass_demand_supply,2018,99,6.0,0.0
biomass_demand_supply,2018,99,7.0,0.0
biomass_demand_supply,2018,99,8.0,0.0
biomass_demand_supply,2018,99,9.0,0.0
biomass_demand_supply,2018,99,10.0,0.0
biomass_demand_supply,2018,99,11.0,0.0
biomass_demand_supply,2018,99,12.0,0.0
biomass_demand_supply,2018,99,13.0,0.0
biomass_demand_supply,2018,99,14.0,0.0
biomass_demand_supply,2018,99,15.0,0.0
biomass_demand_supply,2018,99,16.0,0.0
biomass_demand_supply,2018,99,17.0,0.0
biomass_demand_supply,2018,99,18.0,0.0
biomass_demand_supply,2018,99,19.0,0.0
biomass_demand_supply,2018,99,20.0,0.0
biomass_demand_supply,2018,99,21.0,0.0
biomass_demand_supply,2018,99,22.0,0.0
biomass_demand_supply,2018,99,23.0,0.0
biomass_demand_supply,2018,99,24.0,0.0
biomass_demand_supply,2018,99,25.0,0.0
biomass_demand_supply,2018,99,26.0,0.0
biomass_demand_supply,2018,99,27.0,0.0
biomass_demand_supply,2018,99,28.0,0.0
biomass_demand_supply,2018,99,29.0,0.0
biomass_demand_supply,2018,99,30.0,0.0
biomass_demand_supply,2018,99,31.0,0.0
biomass_demand_supply,2018,99,32.0,0.0
biomass_demand_supply,2018,99,33.0,0.0
biomass_demand_supply,2018,99,34.0,0.0
biomass_demand_supply,2018,99,35.0,0.0
biomass_demand_supply,2018,99,36.0,0.0
biomass_demand_supply,2018,99,37.0,0.0
biomass_demand_supply,2018,99,38.0,0.0
biomass_demand_supply,2018,99,39.0,0.0
biomass_demand_supply,2018,99,40.0,0.0
biomass_demand_supply,2018,99,41.0,0.0
biomass_demand_supply,2018,99,42.0,0.0
biomass_demand_supply,2018,99,43.0,0.0
biomass_demand_supply,2018,99,44.0,0.0
biomass_demand_supply,2018,99,45.0,0.0
biomass_demand_supply,2018,99,46.0,0.0
biomass_demand_supply,2018,99,47.0,0.0
biomass_demand_supply,2018,99,48.0,0.0
biomass_demand_supply,2018,99,49.0,0.0
biomass_demand_supply,2018,99,50.0,0.0
biomass_demand_supply,2018,99,51.0,0.0
biomass_demand_supply,2018,99,52.0,0.0
biomass_demand_supply,2018,99,53.0,0.0
biomass_demand_supply,2018,99,54.0,0.0
biomass_demand_supply,2018,99,55.0,0.0
biomass_demand_supply,2018,99,56.0,0.0
biomass_demand_supply,2018,99,57.0,0.0
biomass_demand_supply,2018,99,58.0,0.0
biomass_demand_supply,2018,99,59.0,0.0
biomass_demand_supply,2018,99,60.0,0.0
biomass_demand_supply,2018,99,61.0,0.0
biomass_demand_supply,2018,99,62.0,0.0
biomass_demand_supply,2018,99,63.0,0.0
biomass_demand_supply,2018,99,64.0,0.0
biomass_demand_supply,2018,99,65.0,0.0
biomass_demand_supply,2018,99,66.0,0.0
biomass_demand_supply,2018,99,67.0,0.0
biomass_demand_supply,2018,99,68.0,0.0
biomass_demand_supply,2018,99,69.0,0.0
biomass_demand_supply,2018,99,70.0,0.0
biomass_demand_supply,2018,99,71.0,0.0
biomass_demand_supply,2018,99,72.0,0.0
biomass_demand_supply,2018,99,73.0,0.0
biomass_demand_supply,2018,99,74.0,0.0
biomass_demand_supply,2018,99,75.0,0.0
biomass_demand_supply,2018,99,76.0,0.0
biomass_demand_supply,2018,99,77.0,0.0
biomass_demand_supply,2018,99,78.0,0.0
biomass_demand_supply,2018,99,79.0,0.0
biomass_demand_supply,2018,99,80.0,0.0
biomass_demand_supply,2018,99,81.0,0.0
biomass_demand_supply,2018,99,82.0,0.0
biomass_demand_supply,2018,99,83.0,0.0
biomass_demand_supply,2018,99,84.0,0.0
biomass_demand_supply,2018,99,85.0,0.0
biomass_demand_supply,2018,99,86.0,0.0
biomass_demand_supply,2018,99,87.0,0.0
biomass_demand_supply,2018,99,88.0,0.0
biomass_demand_supply,2018,99,89.0,0.0
biomass_demand_supply,2018,99,90.0,0.0
biomass_demand_supply,2018,99,91.0,0.0
biomass_demand_supply,2018,99,92.0,0.0
biomass_demand_supply,2018,99,93.0,0.0
biomass_demand_supply,2018,99,94.0,0.0
biomass_demand_supply,2018,99,95.0,0.0
biomass_demand_supply,2018,99,96.0,0.0
biomass_demand_supply,2018,99,97.0,0.0
biomass_demand_supply,2018,99,98.0,0.0
biomass_demand_supply,2018,99,99.0,0.0
pellet_demand_supply,2018,0,0.0,98914.068
pellet_demand_supply,2018,0,1.0,0.0
pellet_demand_supply,2018,0,2.0,0.0
pellet_demand_supply,2018,0,3.0,0.0
pellet_demand_supply,2018,0,4.0,0.0
pellet_demand_supply,2018,0,5.0,0.0
pellet_demand_supply,2018,0,6.0,0.0
pellet_demand_supply,2018,0,7.0,0.0
pellet_demand_supply,2018,0,8.0,0.0
pellet_demand_supply,2018,0,9.0,0.0
pellet_demand_supply,2018,0,10.0,0.0
pellet_demand_supply,2018,0,11.0,0.0
pellet_demand_supply,2018,0,12.0,0.0
pellet_demand_supply,2018,0,13.0,0.0
pellet_demand_supply,2018,0,14.0,0.0
pellet_demand_supply,2018,0,15.0,0.0
pellet_demand_supply,2018,0,16.0,0.0
pellet_demand_supply,2018,0,17.0,0.0
pellet_demand_supply,2018,0,18.0,0.0
pellet_demand_supply,2018,0,19.0,0.0
pellet_demand_supply,2018,0,20.0,0.0
pellet_demand_supply,2018,0,21.0,0.0
pellet_demand_supply,2018,0,22.0,0.0
pellet_demand_supply,2018,0,23.0,0.0
pellet_demand_supply,2018,0,24.0,0.0
pellet_demand_supply,2018,0,25.0,0.0
pellet_demand_supply,2018,0,26.0,0.0
pellet_demand_supply,2018,0,27.0,0.0
pellet_demand_supply,2018,0,28.0,0.0
pellet_demand_supply,2018,0,29.0,0.0
pellet_demand_supply,2018,0,30.0,0.0
pellet_demand_supply,2018,0,31.0,0.0
pellet_demand_supply,2018,0,32.0,0.0
pellet_demand_supply,2018,0,33.0,0.0
pellet_demand_supply,2018,0,34.0,0.0
pellet_demand_supply,2018,0,35.0,0.0
pellet_demand_supply,2018,0,36.0,0.0
pellet_demand_supply,2018,0,37.0,0.0
pellet_demand_supply,2018,0,38.0,0.0
pellet_demand_supply,2018,0,39.0,0.0
pellet_demand_supply,2018,0,40.0,0.0
pellet_demand_supply,2018,0,41.0,0.0
pellet_demand_supply,2018,0,42.0,0.0
pellet_demand_supply,2018,0,43.0,0.0
pellet_demand_supply,2018,0,44.0,0.0
pellet_demand_supply,2018,0,45.0,0.0
pellet_demand_supply,2018,0,46.0,0.0
pellet_demand_supply,2018,0,47.0,0.0
pellet_demand_supply,2018,0,48.0,0.0
pellet_demand_supply,2018,0,49.0,0.0
pellet_demand_supply,2018,0,50.0,0.0
pellet_demand_supply,2018,0,51.0,0.0
pellet_demand_supply,2018,0,52.0,0.0
pellet_demand_supply,2018,0,53.0,0.0
pellet_demand_supply,2018,0,54.0,0.0
pellet_demand_supply,2018,0,55.0,0.0
pellet_demand_supply,2018,0,56.0,0.0
pellet_demand_supply,2018,0,57.0,0.0
pellet_demand_supply,2018,0,58.0,0.0
pellet_demand_supply,2018,0,59.0,0.0
pellet_demand_supply,2018,0,60.0,0.0
pellet_demand_supply,2018,0,61.0,0.0
pellet_demand_supply,2018,0,62.0,0.0
pellet_demand_supply,2018,0,63.0,0.0
pellet_demand_supply,2018,0,64.0,0.0
pellet_demand_supply,2018,0,65.0,0.0
pellet_demand_supply,2018,0,66.0,0.0
pellet_demand_supply,2018,0,67.0,0.0
pellet_demand_supply,2018,0,68.0,0.0
pellet_demand_supply,2018,0,69.0,0.0
pellet_demand_supply,2018,0,70.0,0.0
pellet_demand_supply,2018,0,71.0,0.0
pellet_demand_supply,2018,0,72.0,0.0
pellet_demand_supply,2018,0,73.0,0.0
pellet_demand_supply,2018,0,74.0,0.0
pellet_demand_supply,2018,0,75.0,0.0
pellet_demand_supply,2018,0,76.0,0.0
pellet_demand_supply,2018,0,77.0,0.0
pellet_demand_supply,2018,0,78.0,0.0
pellet_demand_supply,2018,0,79.0,0.0
pellet_demand_supply,2018,0,80.0,0.0
pellet_demand_supply,2018,0,81.0,0.0
pellet_demand_supply,2018,0,82.0,0.0
pellet_demand_supply,2018,0,83.0,0.0
pellet_demand_supply,2018,0,84.0,0.0
pellet_demand_supply,2018,0,85.0,0.0
pellet_demand_supply,2018,0,86.0,0.0
pellet_demand_supply,2018,0,87.0,0.0
pellet_demand_supply,2018,0,88.0,0.0
pellet_demand_supply,2018,0,89.0,0.0
pellet_demand_supply,2018,0,90.0,0.0
pellet_demand_supply,2018,0,91.0,0.0
pellet_demand_supply,2018,0,92.0,0.0
pellet_demand_supply,2018,0,93.0,0.0
pellet_demand_supply,2018,0,94.0,0.0
pellet_demand_supply,2018,0,95.0,0.0
pellet_demand_supply,2018,0,96.0,0.0
pellet_demand_supply,2018,0,97.0,0.0
pellet_demand_supply,2018,0,98.0,0.0
pellet_demand_supply,2018,0,99.0,0.0
pellet_demand_supply,2018,1,0.0,194.24
pellet_demand_supply,2018,1,1.0,0.0
pellet_demand_supply,2018,1,2.0,0.0
pellet_demand_supply,2018,1,3.0,0.0
pellet_demand_supply,2018,1,4.0,0.0
pellet_demand_supply,2018,1,5.0,0.0
pellet_demand_supply,2018,1,6.0,0.0
pellet_demand_supply,2018,1,7.0,0.0
pellet_demand_supply,2018,1,8.0,0.0
pellet_demand_supply,2018,1,9.0,0.0
pellet_demand_supply,2018,1,10.0,0.0
pellet_demand_supply,2018,1,11.0,0.0
pellet_demand_supply,2018,1,12.0,0.0
pellet_demand_supply,2018,1,13.0,0.0
pellet_demand_supply,2018,1,14.0,0.0
pellet_demand_supply,2018,1,15.0,0.0
pellet_demand_supply,2018,1,16.0,0.0
pellet_demand_supply,2018,1,17.0,0.0
pellet_demand_supply,2018,1,18.0,0.0
pellet_demand_supply,2018,1,19.0,0.0
pellet_demand_supply,2018,1,20.0,0.0
pellet_demand_supply,2018,1,21.0,0.0
pellet_demand_supply,2018,1,22.0,0.0
pellet_demand_supply,2018,1,23.0,0.0
pellet_demand_supply,2018,1,24.0,0.0
pellet_demand_supply,2018,1,25.0,0.0
pellet_demand_supply,2018,1,26.0,0.0
pellet_demand_supply,2018,1,27.0,0.0
pellet_demand_supply,2018,1,28.0,0.0
pellet_demand_supply,2018,1,29.0,0.0
pellet_demand_supply,2018,1,30.0,0.0
pellet_demand_supply,2018,1,31.0,0.0
pellet_demand_supply,2018,1,32.0,0.0
pellet_demand_supply,2018,1,33.0,0.0
pellet_demand_supply,2018,1,34.0,0.0
pellet_demand_supply,2018,1,35.0,0.0
pellet_demand_supply,2018,1,36.0,0.0
pellet_demand_supply,2018,1,37.0,0.0
pellet_demand_supply,2018,1,38.0,0.0
pellet_demand_supply,2018,1,39.0,0.0
pellet_demand_supply,2018,1,40.0,0.0
pellet_demand_supply,2018,1,41.0,0.0
pellet_demand_supply,2018,1,42.0,0.0
pellet_demand_supply,2018,1,43.0,0.0
pellet_demand_supply,2018,1,44.0,0.0
pellet_demand_supply,2018,1,45.0,0.0
pellet_demand_supply,2018,1,46.0,0.0
pellet_demand_supply,2018,1,47.0,0.0
pellet_demand_supply,2018,1,48.0,0.0
pellet_demand_supply,2018,1,49.0,0.0
pellet_demand_supply,2018,1,50.0,0.0
pellet_demand_supply,2018,1,51.0,0.0
pellet_demand_supply,2018,1,52.0,0.0
pellet_demand_supply,2018,1,53.0,0.0
pellet_demand_supply,2018,1,54.0,0.0
pellet_demand_supply,2018,1,55.0,0.0
pellet_demand_supply,2018,1,56.0,0.0
pellet_demand_supply,2018,1,57.0,0.0
pellet_demand_supply,2018,1,58.0,0.0
pellet_demand_supply,2018,1,59.0,0.0
pellet_demand_supply,2018,1,60.0,0.0
pellet_demand_supply,2018,1,61.0,0.0
pellet_demand_supply,2018,1,62.0,0.0
pellet_demand_supply,2018,1,63.0,0.0
pellet_demand_supply,2018,1,64.0,0.0
pellet_demand_supply,2018,1,65.0,0.0
pellet_demand_supply,2018,1,66.0,0.0
pellet_demand_supply,2018,1,67.0,0.0
pellet_demand_supply,2018,1,68.0,0.0
pellet_demand_supply,2018,1,69.0,0.0
pellet_demand_supply,2018,1,70.0,0.0
pellet_demand_supply,2018,1,71.0,0.0
pellet_demand_supply,2018,1,72.0,0.0
pellet_demand_supply,2018,1,73.0,0.0
pellet_demand_supply,2018,1,74.0,0.0
pellet_demand_supply,2018,1,75.0,0.0
pellet_demand_supply,2018,1,76.0,0.0
pellet_demand_supply,2018,1,77.0,0.0
pellet_demand_supply,2018,1,78.0,0.0
pellet_demand_supply,2018,1,79.0,0.0
pellet_demand_supply,2018,1,80.0,0.0
pellet_demand_supply,2018,1,81.0,0.0
pellet_demand_supply,2018,1,82.0,0.0
pellet_demand_supply,2018,1,83.0,0.0
pellet_demand_supply,2018,1,84.0,0.0
pellet_demand_supply,2018,1,85.0,0.0
pellet_demand_supply,2018,1,86.0,0.0
pellet_demand_supply,2018,1,87.0,0.0
pellet_demand_supply,2018,1,88.0,0.0
pellet_demand_supply,2018,1,89.0,0.0
pellet_demand_supply,2018,1,90.0,0.0
pellet_demand_supply,2018,1,91.0,0.0
pellet_demand_supply,2018,1,92.0,0.0
pellet_demand_supply,2018,1,93.0,0.0
pellet_demand_supply,2018,1,94.0,0.0
pellet_demand_supply,2018,1,95.0,0.0
pellet_demand_supply,2018,1,96.0,0.0
pellet_demand_supply,2018,1,97.0,0.0
pellet_demand_supply,2018,1,98.0,0.0
pellet_demand_supply,2018,1,99.0,0.0
pellet_demand_supply,2018,2,0.0,251.31
pellet_demand_supply,2018,2,1.0,0.0
pellet_demand_supply,2018,2,2.0,0.0
pellet_demand_supply,2018,2,3.0,0.0
pellet_demand_supply,2018,2,4.0,0.0
pellet_demand_supply,2018,2,5.0,0.0
pellet_demand_supply,2018,2,6.0,0.0
pellet_demand_supply,2018,2,7.0,0.0
pellet_demand_supply,2018,2,8.0,0.0
pellet_demand_supply,2018,2,9.0,0.0
pellet_demand_supply,2018,2,10.0,0.0
pellet_demand_supply,2018,2,11.0,0.0
pellet_demand_supply,2018,2,12.0,0.0
pellet_demand_supply,2018,2,13.0,0.0
pellet_demand_supply,2018,2,14.0,0.0
pellet_demand_supply,2018,2,15.0,0.0
pellet_demand_supply,2018,2,16.0,0.0
pellet_demand_supply,2018,2,17.0,0.0
pellet_demand_supply,2018,2,18.0,0.0
pellet_demand_supply,2018,2,19.0,0.0
pellet_demand_supply,2018,2,20.0,0.0
pellet_demand_supply,2018,2,21.0,0.0
pellet_demand_supply,2018,2,22.0,0.0
pellet_demand_supply,2018,2,23.0,0.0
pellet_demand_supply,2018,2,24.0,0.0
pellet_demand_supply,2018,2,25.0,0.0
pellet_demand_supply,2018,2,26.0,0.0
pellet_demand_supply,2018,2,27.0,0.0
pellet_demand_supply,2018,2,28.0,0.0
pellet_demand_supply,2018,2,29.0,0.0
pellet_demand_supply,2018,2,30.0,0.0
pellet_demand_supply,2018,2,31.0,0.0
pellet_demand_supply,2018,2,32.0,0.0
pellet_demand_supply,2018,2,33.0,0.0
pellet_demand_supply,2018,2,34.0,0.0
pellet_demand_supply,2018,2,35.0,0.0
pellet_demand_supply,2018,2,36.0,0.0
pellet_demand_supply,2018,2,37.0,0.0
pellet_demand_supply,2018,2,38.0,0.0
pellet_demand_supply,2018,2,39.0,0.0
pellet_demand_supply,2018,2,40.0,0.0
pellet_demand_supply,2018,2,41.0,0.0
pellet_demand_supply,2018,2,42.0,0.0
pellet_demand_supply,2018,2,43.0,0.0
pellet_demand_supply,2018,2,44.0,0.0
pellet_demand_supply,2018,2,45.0,0.0
pellet_demand_supply,2018,2,46.0,0.0
pellet_demand_supply,2018,2,47.0,0.0
pellet_demand_supply,2018,2,48.0,0.0
pellet_demand_supply,2018,2,49.0,0.0
pellet_demand_supply,2018,2,50.0,0.0
pellet_demand_supply,2018,2,51.0,0.0
pellet_demand_supply,2018,2,52.0,0.0
pellet_demand_supply,2018,2,53.0,0.0
pellet_demand_supply,2018,2,54.0,0.0
pellet_demand_supply,2018,2,55.0,0.0
pellet_demand_supply,2018,2,56.0,0.0
pellet_demand_supply,2018,2,57.0,0.0
pellet_demand_supply,2018,2,58.0,0.0
pellet_demand_supply,2018,2,59.0,0.0
pellet_demand_supply,2018,2,60.0,0.0
pellet_demand_supply,2018,2,61.0,0.0
pellet_demand_supply,2018,2,62.0,0.0
pellet_demand_supply,2018,2,63.0,0.0
pellet_demand_supply,2018,2,64.0,0.0
pellet_demand_supply,2018,2,65.0,0.0
pellet_demand_supply,2018,2,66.0,0.0
pellet_demand_supply,2018,2,67.0,0.0
pellet_demand_supply,2018,2,68.0,0.0
pellet_demand_supply,2018,2,69.0,0.0
pellet_demand_supply,2018,2,70.0,0.0
pellet_demand_supply,2018,2,71.0,0.0
pellet_demand_supply,2018,2,72.0,0.0
pellet_demand_supply,2018,2,73.0,0.0
pellet_demand_supply,2018,2,74.0,0.0
pellet_demand_supply,2018,2,75.0,0.0
pellet_demand_supply,2018,2,76.0,0.0
pellet_demand_supply,2018,2,77.0,0.0
pellet_demand_supply,2018,2,78.0,0.0
pellet_demand_supply,2018,2,79.0,0.0
pellet_demand_supply,2018,2,80.0,0.0
pellet_demand_supply,2018,2,81.0,0.0
pellet_demand_supply,2018,2,82.0,0.0
pellet_demand_supply,2018,2,83.0,0.0
pellet_demand_supply,2018,2,84.0,0.0
pellet_demand_supply,2018,2,85.0,0.0
pellet_demand_supply,2018,2,86.0,0.0
pellet_demand_supply,2018,2,87.0,0.0
pellet_demand_supply,2018,2,88.0,0.0
pellet_demand_supply,2018,2,89.0,0.0
pellet_demand_supply,2018,2,90.0,0.0
pellet_demand_supply,2018,2,91.0,0.0
pellet_demand_supply,2018,2,92.0,0.0
pellet_demand_supply,2018,2,93.0,0.0
pellet_demand_supply,2018,2,94.0,0.0
pellet_demand_supply,2018,2,95.0,0.0
pellet_demand_supply,2018,2,96.0,0.0
pellet_demand_supply,2018,2,97.0,0.0
pellet_demand_supply,2018,2,98.0,0.0
pellet_demand_supply,2018,2,99.0,0.0
pellet_demand_supply,2018,3,0.0,236.68
pellet_demand_supply,2018,3,1.0,0.0
pellet_demand_supply,2018,3,2.0,0.0
pellet_demand_supply,2018,3,3.0,0.0
pellet_demand_supply,2018,3,4.0,0.0
pellet_demand_supply,2018,3,5.0,0.0
pellet_demand_supply,2018,3,6.0,0.0
pellet_demand_supply,2018,3,7.0,0.0
pellet_demand_supply,2018,3,8.0,0.0
pellet_demand_supply,2018,3,9.0,0.0
pellet_demand_supply,2018,3,10.0,0.0
pellet_demand_supply,2018,3,11.0,0.0
pellet_demand_supply,2018,3,12.0,0.0
pellet_demand_supply,2018,3,13.0,0.0
pellet_demand_supply,2018,3,14.0,0.0
pellet_demand_supply,2018,3,15.0,0.0
pellet_demand_supply,2018,3,16.0,0.0
pellet_demand_supply,2018,3,17.0,0.0
pellet_demand_supply,2018,3,18.0,0.0
pellet_demand_supply,2018,3,19.0,0.0
pellet_demand_supply,2018,3,20.0,0.0
pellet_demand_supply,2018,3,21.0,0.0
pellet_demand_supply,2018,3,22.0,0.0
pellet_demand_supply,2018,3,23.0,0.0
pellet_demand_supply,2018,3,24.0,0.0
pellet_demand_supply,2018,3,25.0,0.0
pellet_demand_supply,2018,3,26.0,0.0
pellet_demand_supply,2018,3,27.0,0.0
pellet_demand_supply,2018,3,28.0,0.0
pellet_demand_supply,2018,3,29.0,0.0
pellet_demand_supply,2018,3,30.0,0.0
pellet_demand_supply,2018,3,31.0,0.0
pellet_demand_supply,2018,3,32.0,0.0
pellet_demand_supply,2018,3,33.0,0.0
pellet_demand_supply,2018,3,34.0,0.0
pellet_demand_supply,2018,3,35.0,0.0
pellet_demand_supply,2018,3,36.0,0.0
pellet_demand_supply,2018,3,37.0,0.0
pellet_demand_supply,2018,3,38.0,0.0
pellet_demand_supply,2018,3,39.0,0.0
pellet_demand_supply,2018,3,40.0,0.0
pellet_demand_supply,2018,3,41.0,0.0
pellet_demand_supply,2018,3,42.0,0.0
pellet_demand_supply,2018,3,43.0,0.0
pellet_demand_supply,2018,3,44.0,0.0
pellet_demand_supply,2018,3,45.0,0.0
pellet_demand_supply,2018,3,46.0,0.0
pellet_demand_supply,2018,3,47.0,0.0
pellet_demand_supply,2018,3,48.0,0.0
pellet_demand_supply,2018,3,49.0,0.0
pellet_demand_supply,2018,3,50.0,0.0
pellet_demand_supply,2018,3,51.0,0.0
pellet_demand_supply,2018,3,52.0,0.0
pellet_demand_supply,2018,3,53.0,0.0
pellet_demand_supply,2018,3,54.0,0.0
pellet_demand_supply,2018,3,55.0,0.0
pellet_demand_supply,2018,3,56.0,0.0
pellet_demand_supply,2018,3,57.0,0.0
pellet_demand_supply,2018,3,58.0,0.0
pellet_demand_supply,2018,3,59.0,0.0
pellet_demand_supply,2018,3,60.0,0.0
pellet_demand_supply,2018,3,61.0,0.0
pellet_demand_supply,2018,3,62.0,0.0
pellet_demand_supply,2018,3,63.0,0.0
pellet_demand_supply,2018,3,64.0,0.0
pellet_demand_supply,2018,3,65.0,0.0
pellet_demand_supply,2018,3,66.0,0.0
pellet_demand_supply,2018,3,67.0,0.0
pellet_demand_supply,2018,3,68.0,0.0
pellet_demand_supply,2018,3,69.0,0.0
pellet_demand_supply,2018,3,70.0,0.0
pellet_demand_supply,2018,3,71.0,0.0
pellet_demand_supply,2018,3,72.0,0.0
pellet_demand_supply,2018,3,73.0,0.0
pellet_demand_supply,2018,3,74.0,0.0
pellet_demand_supply,2018,3,75.0,0.0
pellet_demand_supply,2018,3,76.0,0.0
pellet_demand_supply,2018,3,77.0,0.0
pellet_demand_supply,2018,3,78.0,0.0
pellet_demand_supply,2018,3,79.0,0.0
pellet_demand_supply,2018,3,80.0,0.0
pellet_demand_supply,2018,3,81.0,0.0
pellet_demand_supply,2018,3,82.0,0.0
pellet_demand_supply,2018,3,83.0,0.0
pellet_demand_supply,2018,3,84.0,0.0
pellet_demand_supply,2018,3,85.0,0.0
pellet_demand_supply,2018,3,86.0,0.0
pellet_demand_supply,2018,3,87.0,0.0
pellet_demand_supply,2018,3,88.0,0.0
pellet_demand_supply,2018,3,89.0,0.0
pellet_demand_supply,2018,3,90.0,0.0
pellet_demand_supply,2018,3,91.0,0.0
pellet_demand_supply,2018,3,92.0,0.0
pellet_demand_supply,2018,3,93.0,0.0
pellet_demand_supply,2018,3,94.0,0.0
pellet_demand_supply,2018,3,95.0,0.0
pellet_demand_supply,2018,3,96.0,0.0
pellet_demand_supply,2018,3,97.0,0.0
pellet_demand_supply,2018,3,98.0,0.0
pellet_demand_supply,2018,3,99.0,0.0
